Time [h],Current [A],Terminal voltage [V],Discharge capacity [A.h],Volume-averaged cell temperature [K],Actual resistance [Ohm]
0.5034503450345034,2.3,3.848259826306755,1.1579357935793901,297.2909077,1.6731564462203283
0.5036503650365036,2.3,3.848168665362554,1.1583958395839906,297.2909077,1.6731168110271977
0.5038503850385039,2.3,3.848077522656749,1.158855885588591,297.2909077,1.673077183763804
0.5040504050405041,2.3,3.847986398190588,1.1593159315931916,297.2909077,1.6730375644306907
0.5042504250425043,2.3,3.8478952919653135,1.159775977597792,297.2909077,1.6729979530283974
0.5044504450445045,2.3,3.847804203982172,1.1602360236023925,297.2909077,1.6729583495574663
0.5046504650465046,2.3,3.847713134242408,1.160696069606993,297.2909077,1.6729187540184385
0.5048504850485048,2.3,3.847622082747266,1.1611561156115935,297.2909077,1.6728791664118547
0.5050505050505051,2.3,3.8475310494979875,1.161616161616194,297.2909077,1.6728395867382555
0.5052505250525052,2.3,3.8474400344958166,1.1620762076207944,297.2909077,1.6728000149981812
0.5054505450545055,2.3,3.847349037741995,1.162536253625395,297.2909077,1.6727604511921719
0.5056505650565057,2.3,3.847258059237765,1.1629962996299954,297.2909077,1.6727208953207675
0.5058505850585059,2.3,3.8471670989843663,1.1634563456345959,297.2909077,1.6726813473845072
0.5060506050605061,2.3,3.847076156983041,1.1639163916391964,297.2909077,1.672641807383931
0.5062506250625062,2.3,3.8469852332350274,1.1643764376437968,297.2909077,1.6726022753195773
0.5064506450645064,2.3,3.846894327741567,1.1648364836483973,297.2909077,1.6725627511919858
0.5066506650665067,2.3,3.8468034405038964,1.1652965296529978,297.2909077,1.6725232350016943
0.506850685068507,2.3,3.846712571523256,1.1657565756575983,297.2909077,1.6724837267492418
0.5070507050705071,2.3,3.846621720800881,1.1662166216621987,297.2909077,1.6724442264351658
0.5072507250725072,2.3,3.8465308883380103,1.1666766676667992,297.2909077,1.6724047340600046
0.5074507450745075,2.3,3.846440074135879,1.1671367136713997,297.2909077,1.6723652496242953
0.5076507650765076,2.3,3.8463492781957243,1.1675967596760002,297.2909077,1.6723257731285759
0.5078507850785079,2.3,3.84625850051878,1.1680568056806007,297.2909077,1.6722863045733827
0.508050805080508,2.3,3.8461677411062807,1.1685168516852011,297.2909077,1.6722468439592526
0.5082508250825083,2.3,3.8460769999594615,1.1689768976898016,297.2909077,1.6722073912867226
0.5084508450845084,2.3,3.8459862770795548,1.169436943694402,297.2909077,1.6721679465563284
0.5086508650865087,2.3,3.845895572467793,1.1698969896990026,297.2909077,1.6721285097686056
0.508850885088509,2.3,3.8458048861254084,1.170357035703603,297.2909077,1.6720890809240907
0.5090509050905091,2.3,3.8457142180536326,1.1708170817082035,297.2909077,1.6720496600233186
0.5092509250925092,2.3,3.8456235682536963,1.171277127712804,297.2909077,1.6720102470668246
0.5094509450945095,2.3,3.845532936726829,1.1717371737174045,297.2909077,1.6719708420551431
0.5096509650965096,2.3,3.8454423234742605,1.172197219722005,297.2909077,1.671931444988809
0.5098509850985098,2.3,3.8453517284972194,1.1726572657266054,297.2909077,1.6718920558683563
0.51005100510051,2.3,3.8452611517969335,1.173117311731206,297.2909077,1.671852674694319
0.5102510251025103,2.3,3.84517059337463,1.1735773577358064,297.2909077,1.6718133014672305
0.5104510451045106,2.3,3.845080053231536,1.1740374037404069,297.2909077,1.6717739361876245
0.5106510651065106,2.3,3.8449895313688778,1.1744974497450074,297.2909077,1.671734578856034
0.5108510851085108,2.3,3.844899027787879,1.1749574957496078,297.2909077,1.671695229472991
0.511051105110511,2.3,3.844808542489765,1.1754175417542083,297.2909077,1.6716558880390284
0.5112511251125113,2.3,3.84471807547576,1.1758775877588088,297.2909077,1.6716165545546784
0.5114511451145115,2.3,3.844627626747087,1.1763376337634093,297.2909077,1.671577229020473
0.5116511651165117,2.3,3.8445371963049677,1.1767976797680098,297.2909077,1.6715379114369426
0.5118511851185119,2.3,3.844446784150624,1.1772577257726102,297.2909077,1.6714986018046192
0.5120512051205122,2.3,3.8443563902852778,1.1777177717772107,297.2909077,1.6714593001240339
0.5122512251225122,2.3,3.844266014710147,1.1781778177818112,297.2909077,1.6714200063957163
0.5124512451245125,2.3,3.8441756574264523,1.1786378637864117,297.2909077,1.6713807206201967
0.5126512651265126,2.3,3.8440853184354116,1.1790979097910121,297.2909077,1.6713414427980051
0.5128512851285129,2.3,3.8439949977382444,1.1795579557956126,297.2909077,1.6713021729296715
0.5130513051305131,2.3,3.8439046953361653,1.180018001800213,297.2909077,1.6712629110157242
0.5132513251325134,2.3,3.8438144112303925,1.1804780478048136,297.2909077,1.6712236570566925
0.5134513451345135,2.3,3.8437241454221414,1.180938093809414,297.2909077,1.6711844110531051
0.5136513651365135,2.3,3.8436338979126248,1.1813981398140145,297.2909077,1.6711451730054891
0.5138513851385138,2.3,3.843543668703058,1.181858185818615,297.2909077,1.6711059429143733
0.5140514051405141,2.3,3.843453457794654,1.1823182318232155,297.2909077,1.6710667207802845
0.5142514251425143,2.3,3.843363265188625,1.182778277827816,297.2909077,1.67102750660375
0.5144514451445145,2.3,3.8432730908861816,1.1832383238324164,297.2909077,1.6709883003852966
0.5146514651465147,2.3,3.8431829348885356,1.183698369837017,297.2909077,1.6709491021254503
0.5148514851485149,2.3,3.8430927971968964,1.1841584158416174,297.2909077,1.6709099118247377
0.5150515051505151,2.3,3.8430026778124726,1.1846184618462179,297.2909077,1.670870729483684
0.5152515251525152,2.3,3.8429125767364725,1.1850785078508184,297.2909077,1.6708315551028143
0.5154515451545154,2.3,3.842822493970104,1.1855385538554188,297.2909077,1.670792388682654
0.5156515651565157,2.3,3.842732429514571,1.1859985998600193,297.2909077,1.6707532302237267
0.5158515851585159,2.3,3.842642383371081,1.1864586458646198,297.2909077,1.6707140797265572
0.5160516051605161,2.3,3.842552355540837,1.1869186918692203,297.2909077,1.6706749371916685
